@RELATION images

@ATTRIBUTE left_quad_std NUMERIC
@ATTRIBUTE left_quad_mean NUMERIC
@ATTRIBUTE right_quad_std NUMERIC
@ATTRIBUTE right_quad_mean NUMERIC
@ATTRIBUTE low_left_quad_std NUMERIC
@ATTRIBUTE low_left_quad_mean NUMERIC
@ATTRIBUTE low_right_quad_std NUMERIC
@ATTRIBUTE low_right_quad_mean NUMERIC
@ATTRIBUTE cent_vert_strip_std NUMERIC
@ATTRIBUTE cent_vert_strip_mean NUMERIC
@ATTRIBUTE cent_hor_strip_std NUMERIC
@ATTRIBUTE cent_hor_strip_mean NUMERIC
@ATTRIBUTE cent_box_std NUMERIC
@ATTRIBUTE cent_box_mean NUMERIC
@ATTRIBUTE left_right_top_mean_dif NUMERIC
@ATTRIBUTE global_min NUMERIC
@ATTRIBUTE global_max NUMERIC
@ATTRIBUTE global_std NUMERIC
@ATTRIBUTE global_mean NUMERIC
@ATTRIBUTE eye_dif_val NUMERIC
@ATTRIBUTE class {0,1}

@DATA
34.5451733044,180.962962963,35.4025428413,185.234567901,31.5120113403,174.740740741,32.7826017701,180.358024691,35.0271758366,184.789473684,29.6947536335,191.105263158,24.0671848326,177.172839506,4.27160493827,62,232,33.8040798883,181.099722992,119.666666667,1
35.635481155,177.62962963,44.0002944386,177.543209877,30.8480056293,171.925925926,32.8649720253,173.358024691,33.7143779385,186.157894737,31.9272892766,181.263157895,23.8988494882,182.740740741,0.0864197530864,45,230,36.0718555979,176.063711911,122.714285714,1
41.0381549669,175.234567901,47.9877035512,173.913580247,30.7163272585,173.839506173,34.5453233145,176.580246914,34.7218468432,188.157894737,30.5063455549,193.684210526,24.4977782058,179.790123457,1.32098765432,38,232,38.8500239462,176.479224377,112.595238095,1
21.3270309621,130.185185185,23.860751605,129.530864198,16.8943298578,123.703703704,19.0801101161,120.456790123,21.4596187165,136.105263158,19.749399514,133.473684211,20.1079240212,129.358024691,0.654320987654,72,192,21.0339481901,126.872576177,60.380952381,1
21.5189824504,129.086419753,21.3685266409,128.419753086,16.1223129309,125.49382716,20.5995192188,119.740740741,19.4313907729,134.0,20.4974155522,134.473684211,19.4217582728,128.827160494,0.666666666667,74,184,20.5130165776,126.559556787,65.4285714286,1
21.4540764597,131.283950617,25.1463813873,144.827160494,22.9913802659,118.703703704,19.7434930408,129.50617284,28.1581406777,149.473684211,23.5161287258,144.210526316,19.9745379759,136.259259259,13.5432098765,41,196,24.9478528579,132.67867036,74.880952381,1
24.4343413465,133.333333333,25.5494893498,143.37037037,26.5279370358,114.50617284,17.8153153083,130.148148148,32.5139646112,148.0,23.063323644,142.631578947,19.229115378,136.716049383,10.037037037,46,213,26.663876327,131.87534626,67.4761904762,1
24.374535274,128.407407407,25.0840562219,144.333333333,29.2819883589,108.851851852,16.9228684959,129.24691358,29.947044675,147.736842105,25.3090591776,139.368421053,18.8921888508,137.543209877,15.9259259259,43,207,27.875026803,129.282548476,73.7619047619,1
47.2047785098,113.172839506,45.3469512078,105.271604938,33.6500092344,117.530864198,33.129601451,107.098765432,40.2046013822,149.105263158,36.9552398273,157.684210526,34.6346401604,128.518518519,7.9012345679,33,227,42.5065602845,115.110803324,55.0714285714,1
47.3983241041,112.938271605,46.9673960338,110.802469136,29.983305826,108.962962963,27.6984546424,102.925925926,37.6330143267,139.421052632,36.709762301,165.157894737,35.8160595747,130.888888889,2.13580246914,32,220,41.3118152394,113.232686981,64.3095238095,1
47.3836006325,110.679012346,47.5707256293,109.962962963,34.9090572795,121.728395062,33.892147182,116.037037037,35.4746212589,144.842105263,37.7041258755,161.368421053,36.4816423301,132.419753086,0.716049382716,32,221,42.9678061425,118.531855956,59.5714285714,1
43.2075413831,110.481481481,42.418844038,100.728395062,33.0551261629,118.975308642,34.6146729436,107.814814815,36.1054166024,160.631578947,41.1919363865,158.473684211,29.2747003065,120.320987654,9.75308641975,30,250,41.9137899267,114.570637119,54.619047619,1
46.3335093239,111.654320988,43.2663123513,100.432098765,31.601967453,115.209876543,33.4562343355,102.962962963,34.9453867542,159.368421053,39.9191010174,156.789473684,30.2168406812,120.320987654,11.2222222222,28,224,42.2588228019,112.67867036,52.4285714286,1
37.1672894816,131.333333333,41.5282474477,128.518518519,56.0085427978,113.135802469,51.6103576811,96.975308642,41.1966434907,138.315789474,42.2043570764,169.947368421,38.627260244,132.308641975,2.81481481481,24,217,50.0146369411,121.265927978,55.0952380952,1
39.9017311422,133.444444444,41.0881187327,129.839506173,53.4211725211,104.407407407,47.5839338171,88.0617283951,36.750186085,135.947368421,38.5827886362,172.0,42.4877973642,127.50617284,3.6049382716,24,216,50.2773066847,118.03601108,67.4047619048,1
36.5331442594,126.345679012,40.2596510935,127.222222222,57.0766683969,115.790123457,53.959518434,100.555555556,37.9409075455,137.473684211,43.368548799,170.105263158,37.4774473666,134.308641975,0.876543209877,26,216,49.7635882392,121.218836565,60.6904761905,1
36.9861873154,135.481481481,40.5382096434,130.24691358,54.8846152182,109.555555556,50.0743054028,92.3456790123,40.4789880858,141.631578947,40.1277737627,169.157894737,39.5915859084,131.012345679,5.23456790123,24,216,50.0773539343,120.878116343,51.8333333333,1
37.9906052128,132.469135802,40.6247432079,129.975308642,51.3145738559,104.728395062,50.4045030806,92.4197530864,36.8224759738,151.0,44.5057810058,172.157894737,39.0422373372,128.222222222,2.49382716049,25,220,50.0093644594,119.698060942,62.2380952381,1
37.4146307657,132.481481481,42.0189206988,132.12345679,53.1063442368,108.987654321,52.9546426455,98.5802469136,36.3504030315,138.736842105,43.7483359399,172.631578947,38.0670278984,131.987654321,0.358024691358,25,220,49.9989966213,121.941828255,54.9047619048,1
38.0358809895,128.012345679,40.2714649043,129.24691358,51.7728969717,105.24691358,52.2005675559,95.1975308642,37.3687175674,149.0,46.6794930269,172.157894737,36.7048435746,129.62962963,1.23456790123,24,221,49.9292027224,119.166204986,67.0476190476,1
37.9164886664,136.716049383,39.8005008244,131.716049383,51.4143180327,101.333333333,49.8469567546,88.4938271605,37.445139927,153.578947368,42.9434337723,170.421052632,40.3766597585,126.50617284,5.0,24,220,50.8247514753,119.443213296,57.4523809524,1
26.1405111313,93.2098765432,28.863606115,109.419753086,18.4778813387,91.5555555556,24.5601141577,115.382716049,32.5510040864,114.105263158,23.6046617303,122.368421053,20.3135909014,104.222222222,16.2098765432,41,215,27.4476227903,103.95567867,46.5238095238,1
27.9587193248,93.037037037,29.806805662,113.456790123,38.9088524107,100.950617284,25.6904710901,115.271604938,31.2733458502,114.368421053,19.4483476714,114.842105263,21.1514523231,101.456790123,20.4197530864,31,248,31.8217069899,106.512465374,44.5238095238,1
25.901087455,94.4691358025,31.3274226103,110.888888889,19.3505670316,91.4444444444,26.7904420531,117.024691358,30.5049834719,115.157894737,23.2647058309,123.736842105,21.0127011039,103.185185185,16.4197530864,33,216,28.6374537831,105.038781163,45.1904761905,1
27.3584202405,100.382716049,28.1904652669,114.296296296,19.5272741,94.2839506173,22.3546124971,118.728395062,30.8903879303,123.684210526,22.2650863915,131.052631579,21.5324073521,107.901234568,13.9135802469,44,226,27.2689251483,108.936288089,49.0,1
28.9139070735,101.617283951,29.0993808763,115.938271605,28.7826526105,98.4197530864,21.160248929,117.50617284,32.7995675939,123.368421053,22.2990254809,129.263157895,21.5597835006,107.12345679,14.3209876543,43,210,28.9169284212,110.127423823,48.8571428571,1
27.2587616254,100.50617284,30.1561550929,118.37037037,18.8284274012,92.6913580247,22.7967567891,116.75308642,30.0637365417,117.473684211,22.9140269612,125.0,22.1677727995,108.814814815,17.8641975309,40,225,27.6896257115,108.501385042,49.5714285714,1
45.0013090632,142.234567901,44.0062970927,133.296296296,28.6569511721,158.962962963,33.3100238573,150.530864198,30.9723315002,183.368421053,26.6803173741,184.052631579,27.4977490038,164.148148148,8.93827160494,47,236,40.1043260101,149.980609418,82.5952380952,1
43.2313914691,141.098765432,45.0310600864,137.864197531,28.9325458879,159.716049383,29.5805045435,156.864197531,29.2967433169,180.736842105,27.6945147924,185.526315789,29.0136169934,163.987654321,3.23456790123,48,228,39.0650871071,152.310249307,87.3333333333,1
42.797670539,140.62962963,45.5812667917,137.950617284,36.3866223024,149.037037037,39.0491231554,145.407407407,29.0551104968,182.894736842,30.445901343,179.315789474,28.9688089413,165.234567901,2.67901234568,29,237,41.8286010149,147.049861496,77.3333333333,1
40.3124967434,132.962962963,40.7094829584,134.518518519,32.2677838803,146.888888889,28.3809787943,152.567901235,28.4584549213,178.105263158,30.5232303341,179.263157895,27.1623400046,154.901234568,1.55555555556,45,234,37.6209537658,145.396121884,70.5476190476,1
38.4798753611,142.12345679,38.7639301431,135.271604938,29.6939117508,146.888888889,30.5178492875,146.716049383,27.1241119951,176.578947368,29.0390891397,178.684210526,24.9102091223,155.0,6.85185185185,50,220,35.8702237755,146.268698061,80.8095238095,1
40.2037714693,130.950617284,41.5835751285,135.938271605,35.6499433036,140.913580247,33.1568579495,146.407407407,29.1672035302,179.894736842,34.4020549538,173.842105263,28.8560645007,154.716049383,4.98765432099,45,235,39.248844623,142.351800554,68.4285714286,1
41.8305893037,154.679012346,43.6977955133,138.308641975,31.4287187965,146.839506173,37.5044131936,128.75308642,27.2504542644,160.210526316,37.2830752598,179.157894737,34.8810288823,160.827160494,16.3703703704,21,232,40.406459792,144.952908587,93.5238095238,1
43.4247216132,155.814814815,43.8583613509,138.271604938,25.0661189367,148.382716049,31.5455750364,133.012345679,28.0973771708,160.894736842,38.0461157703,179.421052632,33.3106964745,153.049382716,17.5432098765,39,234,38.4704080973,146.578947368,97.0476190476,1
41.1699538108,146.530864198,49.0846529478,128.407407407,28.7723565025,144.580246914,35.5705215416,131.185185185,22.5999779374,147.368421053,38.0958842776,177.421052632,37.2479836328,154.913580247,18.1234567901,22,235,40.3985018284,140.252077562,75.4761904762,1
32.9575572393,161.49382716,41.6090227691,152.530864198,27.0714646359,158.666666667,27.6623334953,155.827160494,27.9082390361,184.842105263,26.993587009,182.368421053,29.8082476217,164.24691358,8.96296296296,52,220,33.4059855164,159.761772853,87.3571428571,1
36.1355388519,162.024691358,45.361831732,146.395061728,37.4754952197,149.790123457,30.8167783879,149.827160494,26.9646326276,187.473684211,28.512620523,177.631578947,30.8918838784,163.987654321,15.6296296296,21,232,38.429951816,155.055401662,80.2142857143,1
35.5127743309,164.419753086,44.3522019454,147.765432099,26.3387821164,161.49382716,29.414315408,158.395061728,29.1222468769,186.0,28.1094024155,182.421052632,31.1223965422,160.962962963,16.6543209877,52,234,35.492500038,160.711911357,77.2142857143,1
33.5966599323,162.172839506,39.8484095994,154.407407407,28.3600589412,157.580246914,26.4941493198,154.382716049,24.9954012391,184.421052632,28.4220272737,178.631578947,29.6440294227,165.49382716,7.76543209877,50,228,32.8458139184,159.529085873,95.7619047619,1
33.1635594218,164.074074074,40.5967864524,149.271604938,28.765903668,160.679012346,29.0469087528,152.259259259,25.2367186211,188.947368421,28.4073066173,175.157894737,27.9806419464,159.518518519,14.8024691358,46,230,34.0050782569,159.08033241,86.880952381,1
34.4774433726,165.814814815,44.0787734812,142.888888889,37.5322083905,152.333333333,31.8259153661,146.444444444,26.2883014332,191.631578947,31.871278502,170.105263158,28.4643598834,160.049382716,22.9259259259,26,237,38.5257405767,154.736842105,81.2380952381,1
27.6264520067,54.7037037037,36.8364858259,80.2469135802,17.9519333157,39.2716049383,31.4086060413,67.7654320988,40.2170014076,88.4736842105,29.3823773668,110.210526316,34.1036282638,73.3209876543,25.5432098765,15,160,35.1742497445,64.3102493075,39.7857142857,1
26.1416422501,51.4814814815,36.5154173593,74.2098765432,20.0253230937,40.5432098765,34.0503048246,66.3086419753,41.794047211,86.6842105263,27.7417852381,113.157894737,33.7096363431,78.1358024691,22.7283950617,14,161,35.2621980359,62.2493074792,39.2619047619,1
29.1794870249,55.1975308642,35.8985004138,78.3703703704,20.020344781,39.024691358,29.4152014632,63.8271604938,37.8460213185,91.3157894737,28.0582101691,111.0,34.7160537731,71.4074074074,23.1728395062,14,156,34.9116930768,63.2770083102,41.619047619,1
28.2336420951,53.1481481481,36.3160356168,74.0987654321,21.8663131335,40.012345679,31.1986911508,62.7283950617,39.0963721564,90.0,26.8078212427,113.157894737,34.322501965,75.1234567901,20.950617284,14,159,35.1397935249,61.8781163435,41.2142857143,1
27.3985359905,51.2469135802,35.7686131963,70.962962963,23.3748080022,40.8395061728,32.4066431421,61.2098765432,39.8595873486,90.0526315789,25.9599094279,114.368421053,33.9470705218,78.0617283951,19.7160493827,13,161,35.2054158597,60.6592797784,41.0,1
31.5047457009,207.283950617,32.5970535668,204.333333333,22.9727577677,202.925925926,23.2957369067,197.555555556,25.9652441894,209.263157895,16.1404843625,222.105263158,20.8579433975,207.604938272,2.95061728395,54,246,27.9180444924,204.28531856,140.380952381,1
31.8036145411,204.75308642,32.6539592503,201.87654321,26.7819069154,200.160493827,23.2459268229,196.518518519,25.7113747638,210.631578947,16.1370515316,221.263157895,20.6924039925,207.851851852,2.87654320988,48,246,28.7646429728,202.340720222,137.380952381,1
30.4084123882,208.913580247,31.4840521826,205.962962963,23.2089440317,201.75308642,21.7972953608,197.296296296,25.4898817577,208.947368421,19.8344952599,216.526315789,19.8313034738,207.419753086,2.95061728395,58,246,27.179509962,204.421052632,147.380952381,1
29.6346806394,209.604938272,33.8593790877,202.24691358,24.3063877968,202.802469136,25.9953039971,196.148148148,24.1274317736,213.157894737,16.1209074344,223.105263158,17.6178592654,210.864197531,7.35802469136,79,247,28.7360474377,204.238227147,137.047619048,1
33.4256654459,207.308641975,32.6989892626,201.617283951,30.3097457746,200.617283951,31.1931458125,192.222222222,24.3398149705,214.684210526,16.7396555067,222.315789474,19.5762376603,211.259259259,5.69135802469,57,250,31.8854451005,202.252077562,138.30952381,1
31.6827552806,212.925925926,31.9917875455,208.209876543,21.392179926,207.320987654,22.5317943322,199.185185185,25.3672198886,211.631578947,15.3240166002,225.263157895,19.160796103,209.271604938,4.71604938272,57,248,27.480695944,208.049861496,150.095238095,1
52.2503499535,76.2716049383,61.1330550451,88.6913580247,38.1918843137,166.851851852,40.8556106005,156.679012346,32.5921663514,168.526315789,31.7831119462,168.210526316,50.0198527878,133.802469136,12.4197530864,14,217,62.3473408056,126.770083102,44.380952381,1
55.5279437556,85.0740740741,64.7881591279,93.024691358,37.4053538124,163.222222222,38.3320907932,154.691358025,33.4860122945,170.947368421,29.4259011164,165.894736842,54.0425072752,130.111111111,7.95061728395,15,217,60.5448899915,128.465373961,41.2857142857,1
47.3486647376,72.1728395062,52.8395379024,82.6049382716,39.6369709749,165.49382716,41.8686007492,156.395061728,32.8438764705,166.263157895,28.5700771346,184.473684211,44.7517156027,139.555555556,10.4320987654,15,224,62.035330956,124.825484765,43.4523809524,1
67.9302474493,100.888888889,60.9738625881,90.1234567901,39.6598015984,178.703703704,40.8093959493,172.024691358,32.6171445155,188.263157895,44.6250615897,143.842105263,54.2974079013,136.62962963,10.7654320988,16,230,65.8380861367,138.470914127,41.3095238095,1
47.0612393585,76.1728395062,57.5644447113,90.962962963,41.4703358042,177.703703704,42.7731902124,167.901234568,27.711613414,182.473684211,28.5587308547,199.368421053,47.2002547145,149.987654321,14.7901234568,16,231,65.5873861363,134.542936288,44.9285714286,1
67.5445513924,102.172839506,62.6530231575,93.8641975309,38.1462782713,175.518518519,37.2567597686,170.604938272,30.5459102267,190.0,30.3928115134,175.526315789,55.7717057123,137.617283951,8.30864197531,19,231,64.1586175425,140.304709141,42.1666666667,1
36.1827947368,186.12345679,42.5855424475,175.950617284,16.0075428037,214.259259259,20.4408880428,204.481481481,12.1959986172,215.315789474,15.7448492215,221.315789474,25.5340817515,199.382716049,10.1728395062,58,239,33.5349111461,197.556786704,119.714285714,1
34.5042138184,189.950617284,40.1235669514,180.024691358,23.0398817928,208.580246914,34.9317186194,194.518518519,12.5050682246,216.210526316,16.1524935255,218.210526316,28.3209176918,199.271604938,9.92592592593,15,241,34.4948221783,195.703601108,109.095238095,1
35.3259950451,184.444444444,39.4057403961,173.950617284,16.4294225682,209.888888889,23.0353763312,199.160493827,13.7127233314,216.473684211,15.802275512,217.842105263,26.6008847991,195.530864198,10.4938271605,59,238,32.5372612257,194.443213296,117.095238095,1
35.6659978827,183.617283951,40.3400875585,172.617283951,16.9115165002,209.975308642,20.184335694,201.777777778,14.2033120089,216.052631579,16.2848603279,218.526315789,26.9958590535,194.962962963,11.0,64,239,32.9124583843,194.578947368,119.80952381,1
34.7559391852,188.0,37.7187184604,177.197530864,22.2285244836,206.061728395,41.6548881386,187.864197531,14.4515620412,216.684210526,18.3568807059,214.842105263,24.8720732436,196.851851852,10.8024691358,15,240,35.7372858182,192.429362881,109.452380952,1
36.1366143982,185.49382716,40.0555664952,175.345679012,16.5992142137,210.49382716,21.1379945788,200.888888889,15.3419021382,216.684210526,19.182170854,205.210526316,27.1806939473,193.666666667,10.1481481481,56,238,32.3242035802,194.886426593,109.80952381,1
37.8459241733,164.790123457,37.8706113468,159.197530864,25.9780428547,186.074074074,27.3055051443,183.197530864,20.102507389,193.684210526,19.7363508711,186.052631579,24.0303306287,176.333333333,5.59259259259,42,220,33.9082587881,175.008310249,94.3571428571,1
42.4775400814,159.320987654,36.781003924,156.481481481,24.0705283872,185.641975309,24.8494200082,182.012345679,18.8798504619,195.157894737,19.4861979708,183.842105263,26.6245094295,176.728395062,2.83950617284,42,222,34.6996578051,172.770083102,87.5714285714,1
39.8972655708,163.617283951,36.5685347683,158.432098765,25.7794273631,186.296296296,26.8787746398,182.975308642,19.7736498886,194.052631579,16.8821891427,183.789473684,24.5293698713,174.37037037,5.18518518519,39,223,34.0308987692,174.43767313,89.2380952381,1
37.5302347251,165.777777778,35.5522374995,159.962962963,25.8007087828,187.049382716,26.8369562772,184.0,21.1268428854,192.157894737,15.2711412878,186.947368421,23.0314391198,176.185185185,5.81481481481,45,223,32.9959250778,175.770083102,91.4523809524,1
32.9533532023,170.049382716,34.2941008461,161.160493827,23.2847099362,188.086419753,24.2109939871,185.024691358,20.4061258523,192.105263158,33.3819497729,181.526315789,22.04242767,180.395061728,8.88888888889,45,222,31.0116723253,177.27700831,105.976190476,1
43.8051587967,155.50617284,36.5363231749,159.617283951,23.8870800349,186.444444444,25.4858296128,183.419753086,16.9521078695,196.315789474,15.4715358337,185.0,28.1071555527,176.987654321,4.11111111111,39,223,35.2080707262,173.213296399,86.2857142857,1
